universityId,name,category,facultyStrength,employmentOutlook,requiredSubjects,minScore,minRank
A380,环境生态工程,,,,,470,262551
A380,电子商务,,,,,508,168035
A380,国际经济与贸易,,,,,508,167285
A380,金融工程,,,,,489,215387
A380,化学工程与工艺,,,,,478,242248
A380,应用化学,,,,,473,253754
A381,数字经济,,,,,483,229512
A381,金融工程,,,,,482,230638
A381,法学,,,,,537,106037
A381,思想政治教育(师范类),,,,,522,136058
A381,小学教育(师范类),,,,,511,161137
A381,汉语言文学(师范类),,,,,529,122200
A381,英语(师范类),,,,,513,155969
A381,商务英语,,,,,509,165675
A381,新闻学,,,,,513,156144
A381,广告学,,,,,511,162246
A381,数学与应用数学(师范类),,,,,476,245792
A381,生物科学(师范类),,,,,474,251898
A381,应用心理学(师范类),,,,,511,160816
A381,机械设计制造及其自动化,,,,,502,183466
A381,新能源汽车工程,,,,,495,198631
A381,高分子材料与工程,,,,,483,228259
A381,新能源材料与器件,,,,,481,234350
A381,电子信息工程,,,,,503,180188
A381,软件工程,,,,,510,164574
A381,数据科学与大数据技术,,,,,500,187830
A381,智慧交通,,,,,472,257884
A381,大数据管理与应用,,,,,507,170906
A383,土木工程,,,,,468,265853
A383,金属材料工程,,,,,470,261068
A383,市场营销,,,,,502,182477
A383,会计学,,,,,526,127226
A383,增材制造工程,,,,,473,255110
A384,人文科学试验班,,,,,635,7205
A384,新闻传播学类(国际传播、智能广告与数字新闻),,,,,635,7188
A384,法学(含涉外法治人才基地实验班),,,,,649,3759
A384,金融工程,,,,,637,6801
A384,经济学类(含双学士学位项目),,,,,636,6911
A384,统计学类,,,,,647,4315
A384,会计学(会计、财务、审计，含双学士学位项目),,,,,647,4210
A384,数学类,,,,,644,4857
A384,物理学类(含物理学、天文学),,,,,639,6161
A384,化学类,,,,,641,5524
A384,工科试验班(化工与材料类),,,,,634,7735
A384,能源动力类,,,,,644,4971
A384,计算机类,,,,,645,4648
A384,电子信息类,,,,,645,4722
A384,工科试验班(航空航天，含双学士学位项目),,,,,642,5454
A384,理科试验班(海洋与生态环境类),,,,,630,8913
A384,理科试验班(生命科学与医药健康类),,,,,634,7657
A384,理科试验班(医学类),,,,,630,9061
A385,哲学(中西哲学比较试验班、中华文化学试验班),,,,,575,47703
A385,国际事务与国际关系,,,,,580,42512
A385,汉语国际教育,,,,,568,56018
A385,广播电视学(新媒体视听传播方向、数字营销方向),,,,,570,54444
A385,机械工程,,,,,579,43918
A385,工业设计,,,,,564,61100
A385,车辆工程,,,,,574,49491
A385,智能制造工程,,,,,573,50064
A385,高分子材料与工程,,,,,567,58373
A385,应用物理学(拔尖人才试点班),,,,,567,58336
A385,电气工程及其自动化,,,,,587,35273
A385,电子科学与技术,,,,,583,39898
A385,通信工程,,,,,585,37188
A385,集成电路设计与集成系统,,,,,583,39494
A385,计算机科学与技术,,,,,589,34030
A385,软件工程,,,,,585,37531
A385,信息安全,,,,,585,37534
A385,人工智能,,,,,582,40243
A385,土木工程(智能结构与城市更新方向),,,,,530,120338
A385,城市地下空间工程(智慧建造与城市运维方向),,,,,541,98636
A385,工程管理,,,,,543,94370
A385,给排水科学与工程(城镇智能水系统方向),,,,,535,110596
A385,化学工程与工艺,,,,,557,71227
A385,制药工程,,,,,561,66348
A385,环境工程,,,,,542,96375
A385,生物工程,,,,,554,75826
A385,建筑学,,,,,557,72606
A385,城乡规划,,,,,553,77535
A385,风景园林,,,,,547,87841
A385,经济学,,,,,581,41248
A385,国际经济与贸易,,,,,566,59419
A385,电子商务,,,,,564,61478
A385,金融学,,,,,581,41493
A385,法学,,,,,595,28414
A385,汉语言文学,,,,,586,36316
A385,英语,,,,,572,51658
A385,翻译,,,,,567,57744
A385,数学与应用数学(金融统计方向、数据分析方向),,,,,565,60892
A385,光电信息科学与工程,,,,,580,42720
A385,物联网工程,,,,,581,41569
A385,数据科学与大数据技术,,,,,581,41831
A385,药学(生物与医药方向),,,,,560,67650
A385,临床医学,,,,,570,53608
A385,信息管理与信息系统,,,,,560,67581
A385,财务管理,,,,,586,36447
A385,行政管理(数字政府治理、社会福利、公共危机管理),,,,,566,59039
A385,酒店管理(数智酒店与运营管理方向),,,,,553,77979
A385,会展经济与管理(数智会展与策划管理方向),,,,,555,74800
A385,经济学类(中美121双学位班，可接轨CFA金融分析师),,,,,555,74322
A385,工商管理类(中美121双学位班，可接轨ACCA国际注会),,,,,555,74176
A385,国际商务(全英文教学),,,,,551,81162
A386,电气工程及其自动化,,,,,616,15235
A386,机械设计制造及其自动化,,,,,605,21377
A386,化学工程与工艺,,,,,593,30569
A386,土木工程,,,,,576,46488
A386,会计学,,,,,608,19645
A386,生物工程,,,,,588,34461
A386,英语,,,,,593,30227
A386,人工智能,,,,,609,19409
A386,软件工程,,,,,610,18610
A386,电子信息类,,,,,612,17286
A386,化学,,,,,593,30218
A386,建筑学,,,,,569,55560
A386,法学,,,,,613,16550
A386,临床医学,,,,,607,20087
A386,药学,,,,,591,32472
A386,自动化(中外合作办学),,,,,589,33963
A386,软件工程(中外合作办学),,,,,591,32430
A386,数字媒体技术(中外合作办学),,,,,582,40742
A386,电子信息工程(中外合作办学),,,,,594,29669
A386,数学类,,,,,602,23770
A388,材料成型及控制工程,,,,,511,160630
A388,软件工程,,,,,533,112901
A388,土木工程,,,,,485,224336
A388,给排水科学与工程,,,,,495,198987
A388,环境工程,,,,,486,221830
A388,建筑环境与能源应用工程,,,,,493,205091
A388,工程管理,,,,,507,170402
A388,英语,,,,,527,126596
A388,工业工程,,,,,520,140316
A388,海洋机器人,,,,,533,112929
A388,智慧海洋技术,,,,,513,156851
A388,测绘工程,,,,,499,189980
A388,数字经济,,,,,517,147550
A388,电气工程及其自动化(中外合作办学),,,,,502,183682
A388,信息与计算科学(中外合作办学),,,,,484,225609
A389,种子科学与工程,,,,,524,133443
A389,农学,,,,,525,129241
A389,植物科学与技术,,,,,504,177449
A389,智慧林业,,,,,505,175889
A389,植物保护,,,,,507,171165
A389,制药工程,,,,,520,141636
A389,生物制药,,,,,517,147851
A389,生物育种科学,,,,,516,150087
A389,园艺,,,,,491,208430
A389,智慧农业,,,,,514,155303
A389,生态学,,,,,501,185459
A389,生物信息学,,,,,531,118010
A389,水产养殖学,,,,,500,187939
A389,动物医学,,,,,532,116535
A389,动物科学,,,,,501,185727
A389,蜂学,,,,,497,194880
A389,农业资源与环境,,,,,496,196101
A389,土地资源管理,,,,,540,100352
A389,环境工程,,,,,494,201299
A389,食品质量与安全,,,,,517,148056
A389,食品科学与工程,,,,,526,128838
A389,轻化工程,,,,,506,173403
A389,木材科学与工程,,,,,496,195808
A389,农业智能装备工程,,,,,530,120524
A389,交通工程,,,,,518,145703
A389,工程管理,,,,,503,179873
A389,土木工程,,,,,487,218170
A389,风景园林,,,,,537,106875
A389,园林,,,,,543,95428
A389,生态修复学,,,,,495,199804
A389,智能建造,,,,,501,185696
A389,食品营养与健康,,,,,508,168645
A389,海洋科学,,,,,502,182892
A389,海洋资源与环境,,,,,495,199712
A389,乡村治理,,,,,535,110669
A389,中药资源与开发,,,,,497,195200
A389,财务管理,,,,,550,82883
A389,商务经济学,,,,,537,105287
A389,茶学,,,,,506,172165
A389,数字经济,,,,,523,135531
A389,网络工程,,,,,546,90379
A389,林学类,,,,,501,185025
A389,生物科学类,,,,,524,133008
A389,公共管理类,,,,,535,109102
A389,工商管理类,,,,,539,101854
A389,生态学(中外合作办学),,,,,474,251886
A389,风景园林(中外合作办学),,,,,503,179552
A389,农林经济管理(中外合作办学),,,,,513,156769
A390,交通运输,,,,,567,58070
A390,智慧交通,,,,,564,61321
A390,物流管理,,,,,557,71699
A390,轮机工程(陆上方向),,,,,567,58350
A390,船舶与海洋工程,,,,,562,63928
A390,动物科学,,,,,541,98950
A390,水产养殖学,,,,,539,101741
A390,海洋渔业科学与技术,,,,,531,116703
A390,水生动物医学,,,,,535,109090
A390,食品科学与工程,,,,,562,65087
A390,生物工程,,,,,560,67440
A390,经济学,,,,,582,40090
A390,数字经济,,,,,563,63734
A390,国际经济与贸易,,,,,578,44407
A390,学前教育(师范类),,,,,551,81910
A390,小学教育(师范类),,,,,560,66946
A390,工商管理,,,,,573,50155
A390,电子信息工程,,,,,585,37031
A390,软件工程,,,,,582,40580
A390,机械设计制造及其自动化,,,,,572,51344
A390,机械电子工程,,,,,571,52305
A390,日语,,,,,553,77497
A390,翻译,,,,,560,66948
A390,港口航道与海岸工程,,,,,547,88429
A392,临床医学(5+3一体化),,,,,610,18689
A392,临床医学(5+3一体化，儿科学),,,,,594,29596
A392,临床医学,,,,,587,35691
A392,麻醉学,,,,,586,36297
A392,预防医学,,,,,561,66596
A392,口腔医学,,,,,606,21179
A392,临床药学,,,,,569,55881
A392,卫生检验与检疫,,,,,539,103110
A392,医学检验技术,,,,,551,81988
A392,医学影像技术,,,,,559,69189
A392,智能医学工程,,,,,554,77185
A392,护理学,,,,,559,68335
A392,助产学,,,,,473,253863
A393,中医学,,,,,587,35960
A393,中医骨伤科学,,,,,558,70809
A393,临床医学,,,,,573,50148
A393,中西医临床医学,,,,,566,59476
A393,针灸推拿学,,,,,582,40280
A393,药学,,,,,553,77410
A393,中药学,,,,,546,90116
A393,护理学(中外合作办学),,,,,524,131608
A394,纪检监察,,,,,588,34312
A394,广播电视编导,,,,,549,84598
A394,地理科学类,,,,,573,51073
A394,资源循环科学与工程,,,,,513,157273
A394,高分子材料与工程,,,,,557,72399
A394,通信工程(中外合作办学)(中英合作办学),,,,,537,106954
A394,学前教育(中外合作办学)(中美合作办学，师范类),,,,,521,138333
A394,电子信息工程(中外合作办学)(中英合作办学),,,,,541,99197
A394,计算机科学与技术(中外合作办学)(中英合作办学),,,,,547,88414
A394,教育技术学(师范类),,,,,516,150196
A394,生物科学(师范类),,,,,542,96821
A395,会计学,,,,,539,102143
A395,金融学,,,,,517,147545
A395,工商管理,,,,,537,105346
A395,财务管理,,,,,531,117966
A395,旅游管理,,,,,514,154152
A395,计算机科学与技术,,,,,526,128437
A395,信息安全,,,,,523,134984
A395,数据科学与大数据技术,,,,,519,143649
A395,机器人工程,,,,,522,137016
A397,食品质量与安全,,,,,485,224218
A397,机械设计制造及其自动化,,,,,514,154624
A397,化学工程与工艺,,,,,500,187713
A397,土木工程,,,,,477,245184
A397,建筑学,,,,,510,163523
A397,工程造价,,,,,475,248824
A397,人工智能,,,,,509,166962
A397,汉语言文学(师范类),,,,,533,113658
A397,网络与新媒体,,,,,517,146897
A397,广播电视编导,,,,,505,174556
A397,国际经济与贸易,,,,,513,156404
A397,物流管理,,,,,509,165308
A398,小学教育(师范类),,,,,510,163398
A398,汉语言文学(师范类),,,,,525,130211
A398,英语(师范类),,,,,509,165880
A398,数学与应用数学(师范类),,,,,474,252953
A398,机械设计制造及其自动化,,,,,489,213007
A398,计算机科学与技术,,,,,494,201021
A398,车辆工程,,,,,479,238525
A398,数据科学与大数据技术,,,,,493,204807
A398,海洋资源开发技术,,,,,475,248518
A398,食品科学与工程,,,,,473,253492
A398,药学,,,,,472,257584
A398,财务会计教育,,,,,513,155857
A399,历史学(师范类),,,,,523,134453
A399,数学与应用数学(师范类),,,,,481,235230
A399,物理学(师范类),,,,,478,242775
A399,化学(师范类),,,,,480,237383
A399,地理科学(师范类),,,,,522,136715
A399,经济学,,,,,522,135945
A399,英语,,,,,513,155925
A399,商务英语,,,,,513,156813
A399,广告学,,,,,512,160186
A399,人文地理与城乡规划,,,,,516,150785
A399,海洋技术,,,,,481,233859
A399,应用心理学,,,,,488,216051
A399,机械设计制造及其自动化,,,,,505,175876
A399,光电信息科学与工程,,,,,494,200805
A399,计算机科学与技术,,,,,507,170729
A399,数字媒体技术,,,,,506,173034
A399,化学工程与工艺,,,,,482,231881
A399,制药工程,,,,,482,231693
A399,服装设计与工程,,,,,511,160478
A399,环境科学,,,,,482,231986
A399,食品科学与工程,,,,,479,239445
A402,日语,,,,,517,147225
A402,商务英语,,,,,518,146283
A402,数学与应用数学(师范类),,,,,502,182103
A402,数据计算及应用(中美人才培养计划实验班),,,,,448,317801
A402,电气工程及其自动化,,,,,532,116299
A402,光电信息科学与工程,,,,,509,166262
A402,科学教育(师范类),,,,,489,213280
A402,环境科学与工程,,,,,486,222166
A402,计算机科学与技术(中外高水平大学学生交流计划),,,,,476,247428
A402,软件工程,,,,,512,160201
A402,网络工程,,,,,515,152920
A402,教育技术学(师范类),,,,,490,212794
A402,心理学(中美人才培养计划实验班),,,,,498,191114
A402,食品科学与工程,,,,,487,218244
A402,广播电视编导,,,,,519,142406
A402,经济学(中外高水平大学学生交流计划),,,,,496,196479
A402,财务管理,,,,,541,98393
A402,人力资源管理,,,,,523,134587
A403,汉语言文学,,,,,609,18945
A403,哲学,,,,,597,26998
A403,广播电视学,,,,,591,32098
A403,广告学,,,,,591,31912
A403,英语(英日),,,,,595,28694
A403,日语,,,,,590,32829
A403,德语,,,,,587,35546
A403,俄语,,,,,585,37420
A403,法学,,,,,613,16722
A403,行政管理,,,,,595,29045
A403,信息管理与信息系统,,,,,593,30058
A403,经济学,,,,,603,22985
A403,金融学,,,,,604,22324
A403,工商管理,,,,,599,25677
A403,会计学(国际会计师),,,,,606,20942
A403,工商管理(中法实验班),,,,,596,27812
A403,会展经济与管理,,,,,588,34542
A403,计算机科学与技术,,,,,611,18202
A403,材料科学与工程,,,,,596,27874
A403,应用化学,,,,,592,31312
A403,化学工程与工艺,,,,,591,31909
A403,制药工程,,,,,589,33581
A403,生物科学,,,,,589,33627
A403,生态学,,,,,576,46678
A403,水产养殖学,,,,,571,53110
A403,食品科学与工程,,,,,590,32597
A403,食品质量与安全,,,,,589,33624
A403,生物工程,,,,,588,34279
A403,环境工程,,,,,580,42154
A403,给排水科学与工程,,,,,575,48517
A403,过程装备与控制工程,,,,,595,29077
A403,机械设计制造及其自动化,,,,,602,23379
A403,材料成型及控制工程,,,,,595,28381
A403,建筑学,,,,,584,38239
A403,城乡规划,,,,,591,32043
A403,土木工程,,,,,574,49046
A403,建筑环境与能源应用工程,,,,,580,42809
A403,工程力学,,,,,594,29768
A403,电子信息工程,,,,,608,19826
A403,电气工程及其自动化,,,,,611,18040
A403,自动化,,,,,607,20355
A403,软件工程,,,,,606,21024
A403,基础医学,,,,,576,46735
A403,临床医学,,,,,606,20804
A403,临床医学(中外合作办学)(中英双学位合作办学),,,,,576,47136
A403,麻醉学,,,,,603,23144
A403,眼视光医学,,,,,599,25794
A403,口腔医学,,,,,611,17789
A403,药学,,,,,586,36227
A403,康复治疗学,,,,,575,48688
A403,护理学,,,,,587,35526
A403,智能医学工程,,,,,596,27720
A403,老年医学与健康,,,,,572,51981
A403,数字经济,,,,,590,33025
A403,法学(经济学双学位项目),,,,,612,17323
A404,土木工程,,,,,518,145366
A404,土木工程(智慧建维),,,,,534,112183
A404,建筑环境与能源应用工程,,,,,521,139855
A404,给排水科学与工程,,,,,534,111358
A404,环境工程,,,,,518,146247
A404,建筑学,,,,,540,100093
A404,智能建造,,,,,532,116438
A404,机械设计制造及其自动化,,,,,572,52073
A404,机械电子工程,,,,,566,59301
A404,车辆工程,,,,,560,67172
A404,测控技术与仪器,,,,,554,76643
A404,智能制造工程,,,,,558,70794
A404,新能源汽车工程,,,,,564,61579
A404,电气工程及其自动化,,,,,581,41652
A404,自动化,,,,,577,45608
A404,轨道交通信号与控制,,,,,572,51951
A404,电子信息工程,,,,,575,48641
A404,建筑电气与智能化,,,,,531,117968
A404,交通运输,,,,,565,60528
A404,交通工程,,,,,562,64579
A404,铁道工程,,,,,557,71098
A404,测绘工程,,,,,538,105025
A404,物流管理,,,,,552,78935
A404,物流工程,,,,,542,96884
A404,金融学,,,,,567,57807
A404,国际经济与贸易,,,,,558,71067
A404,会计学,,,,,582,40458
A404,人力资源管理,,,,,564,61529
A404,经济统计学,,,,,545,92278
A404,数字经济,,,,,543,95585
A404,信息与计算科学,,,,,555,74940
A404,光电信息科学与工程,,,,,567,57339
A404,英语,,,,,554,76392
A404,翻译,,,,,544,93215
A404,葡萄牙语,,,,,536,107680
A404,法学,,,,,586,36495
A404,公共事业管理,,,,,547,87624
A404,汉语言文学,,,,,579,43609
A404,知识产权,,,,,580,42523
A404,通信工程,,,,,574,49511
A404,人工智能,,,,,571,52607
A404,计算机科学与技术,,,,,576,46998
A404,物联网工程,,,,,573,50252
A404,虚拟现实技术,,,,,563,63319
A404,数据科学与大数据技术,,,,,569,55676
A404,软件工程(道铁工程),,,,,573,50973
A404,软件工程(桥梁工程),,,,,563,63471
A404,软件工程(轨道信号),,,,,570,54458
A404,软件工程(铁道运输工程),,,,,572,52211
A404,软件工程(智慧建造),,,,,572,51880
A404,通信工程(ICT现代产业学院),,,,,573,50972
A404,人工智能(ICT现代产业学院),,,,,572,51808
A404,计算机科学与技术(ICT现代产业学院),,,,,576,47335
A404,数据科学与大数据技术(ICT现代产业学院),,,,,566,59349
A404,物联网工程(ICT现代产业学院),,,,,568,57157
A404,软件工程(ICT现代产业学院),,,,,572,52176
A404,会计学(国际会计),,,,,577,46302
A404,会计学(ACCA),,,,,576,46979
A404,会计学(CMA),,,,,578,44576
A404,会计学(CIMA),,,,,579,43396
